deletion_rate	grand_mean	grand_mean_lb	grand_mean_ub	sample_size_for_rma_calc	imputation_method	data_size	effect_size	full_grand_mean	full_grand_mean_lb	full_grand_mean_ub	full_sample_size_for_rma_calc
0.52	-0.111686540262437	-0.162774196982129	-0.0605988835427451	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	-0.0974518642853913	-0.14076956511403	-0.054134163456753	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.53	-0.104875587259022	-0.152001565890417	-0.0577496086276263	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.109587791866797	-0.158381173554099	-0.0607944101794941	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.54	-0.10873603010693	-0.159409725757203	-0.0580623344566557	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.120345787074986	-0.173700808611443	-0.0669907655385285	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.55	-0.11455047800303	-0.164527315628353	-0.0645736403777072	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	-0.0931000108325874	-0.138313113805265	-0.0478869078599096	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.56	-0.106422891549434	-0.15661892900696	-0.0562268540919082	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.115851742788669	-0.166005405331964	-0.0656980802453742	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.57	-0.101388062522381	-0.145931067883905	-0.0568450571608568	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.58	-0.106750957178293	-0.154608697184482	-0.0588932171721043	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	-0.11259514809743	-0.161372223961604	-0.0638180722332569	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.59	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	-0.109549908659442	-0.159217761969454	-0.0598820553494306	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.6	-0.103677865713364	-0.153191632003772	-0.0541640994229558	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	-0.103551053257709	-0.150846050380222	-0.0562560561351958	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.61	-0.095367265099198	-0.13854559672074	-0.0521889334776561	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.62	-0.0991457444707315	-0.145363226342235	-0.0529282625992279	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	-0.101960935250117	-0.150207910891422	-0.0537139596088116	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.63	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	-0.0951103806819722	-0.137839632287404	-0.0523811290765401	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.64	-0.0997425589186523	-0.143536559646616	-0.0559485581906889	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.65	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.66	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.67	-0.0896694747849814	-0.132477068904273	-0.0468618806656896	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.67	-0.11062219676284	-0.159628733456523	-0.0616156600691571	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.68	-0.0894863305548814	-0.130985372839644	-0.0479872882701184	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.68	-0.128489140866813	-0.182835048141147	-0.0741432335924786	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.69	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.69	-0.122949297768867	-0.177019941056357	-0.0688786544813778	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.7	-0.080965542946662	-0.122646094642666	-0.039284991250658	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.7	-0.10946140381815	-0.158108072441708	-0.0608147351945916	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.71	-0.111608869107375	-0.161780035835945	-0.0614377023788043	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.71	-0.103307969796467	-0.151475301901682	-0.0551406376912507	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.72	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.72	-0.10769624000677	-0.154791498966634	-0.0606009810469054	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.73	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.73	-0.117442539324534	-0.170659488393223	-0.0642255902558445	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.74	-0.090433392392619	-0.135680562631016	-0.0451862221542219	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.74	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.75	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.75	-0.117567498124975	-0.168682183686343	-0.0664528125636074	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.76	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.76	-0.105944692416679	-0.154208565189337	-0.057680819644022	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.77	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.77	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.78	-0.119543673821984	-0.170698745340289	-0.0683886023036778	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.78	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.79	-0.108743811718842	-0.156980710732653	-0.0605069127050312	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.79	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.8	-0.10355388491556	-0.149965480728666	-0.0571422891024531	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.8	-0.118165954532639	-0.172089225806765	-0.0642426832585133	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.81	-0.0976015643141166	-0.141669588566011	-0.0535335400622227	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.81	-0.0930003734082215	-0.138583786559038	-0.0474169602574053	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.82	-0.104412621870449	-0.149977218202301	-0.0588480255385968	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.82	-0.112255105096613	-0.162777849038418	-0.0617323611548069	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.83	-0.0988783646290174	-0.145738757074255	-0.0520179721837797	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.83	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.84	-0.0983207048561219	-0.144062026941178	-0.0525793827710656	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.84	-0.111677672979382	-0.16477307617157	-0.0585822697871946	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.85	-0.119870926742378	-0.170919959957195	-0.0688218935275615	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.85	-0.110055677183464	-0.160252304474541	-0.0598590498923864	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.86	-0.0968454118609394	-0.143713097947148	-0.049977725774731	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.86	-0.102288686047601	-0.148124488864398	-0.0564528832308043	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.87	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.87	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.88	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.88	-0.0622643558307775	-0.105834012749139	-0.0186946989124165	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.89	-0.0937486724806032	-0.141554064384742	-0.0459432805764639	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.89	-0.100971332836721	-0.149140034157672	-0.0528026315157703	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.9	-0.119111908023844	-0.170491257839206	-0.0677325582084817	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.9	-0.110304075989229	-0.16097518850611	-0.0596329634723473	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.91	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.91	-0.0945493724221787	-0.13733088657027	-0.0517678582740878	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.92	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.92	-0.0849196688070971	-0.125709227320599	-0.044130110293595	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.93	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.93	-0.0980549131234062	-0.140870215833823	-0.0552396104129894	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.94	-0.101481582137676	-0.148903967940035	-0.0540591963353164	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.94	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	-0.0834474536300784	-0.126957805358694	-0.0399371019014623	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.95	-0.0796010941490199	-0.127290676120875	-0.0319115121771645	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	-0.0834143197437588	-0.129131022251677	-0.037697617235841	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.96	NA	NA	NA	NA	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.104178763521807	-0.153226637801088	-0.0551308892425256	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.97	-0.0681246468806989	-0.108674534208843	-0.0275747595525543	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.108539635625102	-0.1590140994912	-0.0580651717590052	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.98	-0.102740246226126	-0.150027745518067	-0.0554527469341848	487	pmm	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.109965768880537	-0.157190365946308	-0.0627411718147665	482	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.02	-0.107838696657438	-0.154627509676161	-0.0610498836387158	484	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.102566448743996	-0.149563720554342	-0.0555691769336494	484	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.03	-0.106348790365454	-0.153256498019791	-0.0594410827111167	483	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.0998041269713429	-0.145547846822481	-0.0540604071202047	480	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.04	-0.103088625545772	-0.150520930479895	-0.0556563206116482	477	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.0955118131170936	-0.137514476293702	-0.0535091499404851	480	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.05	-0.0977689102345077	-0.144305341884949	-0.0512324785840662	475	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.104360350284769	-0.152515733197915	-0.0562049673716234	474	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.06	-0.103020867859618	-0.15044027780837	-0.0556014579108663	477	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.0926095415889667	-0.134375189761872	-0.0508438934160614	481	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.07	-0.0966406579370641	-0.143131765943159	-0.0501495499309696	476	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.101710702284741	-0.149260190166548	-0.0541612144029343	473	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.08	-0.0957755051956292	-0.138180272777059	-0.0533707376141995	471	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.108183721841595	-0.156619552465723	-0.0597478912174675	476	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.09	-0.108725190465801	-0.156704026527753	-0.0607463544038496	473	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	-0.100929120232032	-0.148329629912629	-0.0535286105514347	469	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.1	-0.108748912215613	-0.157073193794018	-0.0604246306372084	474	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.10150030584763	-0.14827839172776	-0.054722219967499	466	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.11	-0.0998204977213863	-0.147853820214347	-0.0517871752284253	468	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.0993836407898039	-0.14686113662413	-0.0519061449554778	470	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.12	-0.100473663175367	-0.147949763544166	-0.052997562806568	468	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.10493188493896	-0.153769977141269	-0.056093792736651	463	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.13	-0.108591611026376	-0.156781995981447	-0.0604012260713042	466	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.105599522226603	-0.154060836868603	-0.0571382075846039	460	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.14	-0.101623464281553	-0.14979432516959	-0.0534526033935164	465	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.0923502837317343	-0.134519590045339	-0.0501809774181295	458	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.15	-0.106338581315716	-0.154363722774508	-0.0583134398569246	458	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.11233633194347	-0.160725392993758	-0.0639472708931814	461	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.16	-0.103730828182119	-0.151040578599953	-0.0564210777642839	465	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.105118172557076	-0.154277520435076	-0.0559588246790767	468	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.17	-0.114367216337173	-0.164265672802119	-0.0644687598722265	455	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.105536744435524	-0.155896116784047	-0.0551773720870005	455	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.18	-0.101895523695134	-0.151131218713798	-0.0526598286764693	448	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.0996782663614598	-0.148335523151091	-0.0510210095718282	461	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.19	-0.0934597464082063	-0.141818791643006	-0.0451007011734065	468	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.108097556183421	-0.157199555682552	-0.0589955566842894	461	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.2	-0.107525305465311	-0.156109755706734	-0.0589408552238884	449	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	-0.0948565569116229	-0.137419614380263	-0.0522934994429832	462	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.21	-0.0956920376089218	-0.146173897790887	-0.0452101774269562	442	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.100263219355114	-0.149341144338181	-0.0511852943720482	463	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.22	-0.0979875592964665	-0.147614596427845	-0.0483605221650878	438	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.23	-0.104256054858931	-0.154862561811245	-0.0536495479066172	454	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.23	-0.0950995950363084	-0.143909858432045	-0.0462893316405718	458	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.24	-0.0956293531321405	-0.145477190768729	-0.0457815154955524	444	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.24	-0.100187327905075	-0.148421567351783	-0.0519530884583665	459	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.25	-0.0955955259867834	-0.144908949420217	-0.0462821025533493	451	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.25	-0.10137289175993	-0.153107899492067	-0.0496378840277932	443	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	-0.109156944278578	-0.159987295794779	-0.0583265927623775	437	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.26	-0.107811453045684	-0.157214466399265	-0.0584084396921017	440	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.098914408643674	-0.14969457659633	-0.0481342406910176	448	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
0.27	-0.102391215068263	-0.15177558760145	-0.0530068425350757	441	norm.nob	1	ROM	-0.104992925608386	-0.151562333390362	-0.0584235178264109	487
